Time, Position (X), Position (Y), Position (Z), Orientation (X), Orientation (Y), Orientation (Z)
15.98273,0.1428084,-0.1367367,1.703329,0.06007462,0.9924388,0.1004718
15.99685,0.1426651,-0.1367713,1.703311,0.06007697,0.9924599,0.1003313
16.01015,0.142505,-0.136812,1.703301,0.05991567,0.9924845,0.1002539
16.02557,0.1424132,-0.1368303,1.703294,0.05978061,0.9924975,0.1002463
16.03865,0.1422725,-0.1368573,1.703292,0.0595671,0.9925197,0.100194
16.05203,0.1421659,-0.1368738,1.703295,0.05957273,0.9925317,0.1001296
16.06646,0.1421054,-0.1368883,1.703302,0.05968657,0.9925326,0.1001001
16.08037,0.1420912,-0.1369203,1.703305,0.05986493,0.9925308,0.1000528
16.09516,0.1420976,-0.1369504,1.70331,0.06006438,0.9925243,0.1000244
16.10759,0.1421152,-0.1369903,1.703319,0.06018889,0.9925171,0.1000263
16.12204,0.1421306,-0.1370196,1.703326,0.06023291,0.992513,0.1000328
16.13631,0.1421632,-0.1370522,1.703317,0.06022252,0.9925117,0.1000307
16.14947,0.1422055,-0.137065,1.703287,0.06020706,0.9925128,0.1000137
16.16473,0.1422571,-0.1370735,1.703262,0.06023154,0.992511,0.09999656
16.17778,0.1423045,-0.1370842,1.703248,0.06031734,0.9925059,0.09999213
16.19135,0.1423369,-0.1370898,1.703247,0.06040366,0.9925008,0.1000091
16.20577,0.1423715,-0.1371145,1.703247,0.06046333,0.9924994,0.1000273
16.21976,0.1424023,-0.1371472,1.703248,0.0604914,0.9924979,0.1000569
16.23379,0.1424244,-0.1371875,1.703243,0.06047607,0.9925006,0.1000539
16.24753,0.1424255,-0.1372295,1.703233,0.06045096,0.9925027,0.1000691
16.26135,0.1424107,-0.137277,1.703226,0.06046726,0.9925039,0.1000891
16.27538,0.1423825,-0.1373335,1.703201,0.06049702,0.9925092,0.1000786
16.28868,0.1423446,-0.1373793,1.703179,0.06049073,0.9925209,0.100025
16.30376,0.1422959,-0.1374446,1.703158,0.06050018,0.9925293,0.09998327
16.31708,0.1422428,-0.1374994,1.70315,0.06049084,0.9925338,0.09998612
16.3304,0.1421879,-0.1375473,1.703143,0.06057571,0.9925323,0.09998753
16.34486,0.1421223,-0.1376124,1.703115,0.06077578,0.9925315,0.09993735
16.3595,0.1420468,-0.1376634,1.703097,0.06090189,0.9925311,0.09992429
16.37302,0.1419568,-0.1377203,1.703094,0.06095327,0.9925317,0.09995092
16.38691,0.1418196,-0.1377915,1.703097,0.0609814,0.9925391,0.09994845
16.40079,0.1416879,-0.1378725,1.703104,0.06110409,0.9925389,0.09995805
16.41436,0.1415585,-0.1379554,1.703109,0.06123837,0.9925408,0.09993289
16.42804,0.1413735,-0.1380892,1.703104,0.06149621,0.9925464,0.09982804
16.44322,0.1411597,-0.1382385,1.703058,0.06164397,0.9925557,0.09975334
16.4564,0.1409778,-0.1383741,1.703003,0.06171259,0.992573,0.09963561
16.46977,0.1407087,-0.1385936,1.702891,0.06178189,0.9926172,0.09927131
16.48427,0.1404288,-0.1388023,1.70279,0.06179828,0.9926687,0.09886102
16.49855,0.1401656,-0.1389982,1.702711,0.06186809,0.9927027,0.09858982
16.51228,0.1398593,-0.139185,1.702638,0.06181014,0.9927381,0.09840719
16.52634,0.1395654,-0.1393728,1.702578,0.06182027,0.9927832,0.09811321
16.54009,0.1393093,-0.1395342,1.702506,0.06200734,0.9928117,0.0978414
16.55409,0.1390782,-0.1396776,1.702459,0.06232039,0.9928307,0.09755486
16.56738,0.1388315,-0.1398036,1.702428,0.06266706,0.9928392,0.09737699
16.58238,0.1385607,-0.1399113,1.702417,0.06297458,0.99285,0.09722663
16.59565,0.1383082,-0.1400089,1.702419,0.06306096,0.9928657,0.09717322
16.60987,0.1380937,-0.1401106,1.702408,0.06299516,0.9928903,0.09709205
16.62384,0.1379457,-0.1401855,1.702389,0.0629746,0.9929087,0.0969961
16.63756,0.137774,-0.1402828,1.702372,0.06304581,0.9929225,0.0968589
16.65148,0.1376157,-0.1403563,1.702357,0.06324201,0.992933,0.0966765
16.66527,0.1374409,-0.140419,1.702358,0.06352612,0.9929407,0.09652936
16.67903,0.137321,-0.1404436,1.702382,0.06364013,0.9929448,0.09649806
16.69271,0.1372063,-0.1404548,1.70242,0.06364074,0.9929497,0.09651782
16.70696,0.1371271,-0.1404621,1.702464,0.06364492,0.9929523,0.09652115
16.72189,0.1370733,-0.1404689,1.702498,0.06369195,0.9929511,0.09652722
16.73494,0.1370226,-0.14047,1.702544,0.06377117,0.9929483,0.09652854
16.74827,0.1370041,-0.140471,1.702581,0.06389385,0.9929409,0.09655186
16.76295,0.1370092,-0.1404689,1.702614,0.06402224,0.992923,0.09667324
16.7783,0.1370371,-0.1404802,1.70265,0.06425451,0.9928988,0.09679513
16.79249,0.1370807,-0.1405155,1.702643,0.06444956,0.9928901,0.0967632
16.80426,0.1371736,-0.140611,1.702579,0.06481402,0.992879,0.09658609
16.81814,0.1372533,-0.1407262,1.702493,0.06518309,0.9928758,0.0962866
16.83171,0.1372836,-0.1408357,1.702441,0.06550457,0.9928687,0.09611288
16.8461,0.13729,-0.1409579,1.702384,0.06571992,0.9928697,0.09597165
16.86097,0.13727,-0.1410993,1.70232,0.06578012,0.992886,0.09577178
16.87404,0.1372225,-0.1412606,1.702234,0.06561156,0.9929168,0.09554041
16.88742,0.1371589,-0.1414208,1.702148,0.06546993,0.9929419,0.09532476
16.90212,0.1370315,-0.1415973,1.702075,0.06552388,0.9929628,0.09504079
16.91606,0.1368587,-0.1417885,1.702023,0.06588781,0.992976,0.09472159
16.93014,0.1366299,-0.1419802,1.701978,0.06640472,0.9929973,0.09428235
16.94374,0.1364152,-0.142116,1.701981,0.06660017,0.993014,0.09405669
16.95779,0.1362005,-0.142208,1.702,0.06653404,0.9930326,0.09395681
16.97126,0.1358482,-0.1423175,1.702044,0.06626382,0.9930686,0.09384735
16.98562,0.1354407,-0.1424164,1.702089,0.06610024,0.9931062,0.09370182
17.00046,0.1349834,-0.1424863,1.702095,0.06621291,0.9931481,0.09338324
17.01335,0.1345393,-0.1424244,1.70206,0.06622486,0.9932169,0.09284078
17.02694,0.1341691,-0.1421565,1.702172,0.06550821,0.9933113,0.09241906
17.04133,0.1337859,-0.1415867,1.702509,0.06369845,0.9933962,0.09275369
17.05542,0.1335005,-0.1406307,1.703016,0.06147657,0.9934457,0.09369934
17.06965,0.1337498,-0.1392258,1.70377,0.06035279,0.9933379,0.09553247
17.08347,0.1341942,-0.1378974,1.704594,0.06065592,0.9931176,0.0976174
17.09744,0.134819,-0.1365094,1.705434,0.06205756,0.9928098,0.1000022
17.11058,0.135497,-0.1352818,1.706214,0.06374203,0.9924274,0.1029478
17.12518,0.1362436,-0.1342978,1.706722,0.06480976,0.9921415,0.1053048
17.13987,0.1370209,-0.1335832,1.707049,0.06470034,0.9919646,0.1071303
17.15253,0.1380823,-0.13345,1.706939,0.0625525,0.9919381,0.1084796
17.16693,0.1391902,-0.1334953,1.706728,0.0608843,0.9919038,0.1094763
17.18073,0.1406278,-0.134195,1.705984,0.05996341,0.9919457,0.1090529
17.19497,0.1421359,-0.1352408,1.705089,0.06054509,0.9919903,0.107627
17.2088,0.1436044,-0.1364798,1.704103,0.06184201,0.9920594,0.1055039
17.22282,0.1450654,-0.1379891,1.702919,0.0635414,0.9921449,0.10279
17.23664,0.1465036,-0.1400841,1.701185,0.06591722,0.9922562,0.09896811
17.24983,0.1477159,-0.1419421,1.699498,0.0676299,0.9923577,0.09530663
17.2645,0.1486397,-0.1438455,1.697665,0.06838232,0.9925534,0.09061309
17.27936,0.1492415,-0.1455366,1.695968,0.0685356,0.9927884,0.08586568
17.292,0.1495418,-0.1469422,1.694573,0.06810159,0.9930313,0.08187183
17.30637,0.1495996,-0.1479078,1.69367,0.06700294,0.9933212,0.07808647
17.32031,0.1494423,-0.1481651,1.693501,0.0652395,0.9935802,0.07529613
17.33416,0.1492449,-0.1477693,1.693976,0.06431992,0.9936376,0.07507397
17.34801,0.1489294,-0.1468203,1.694858,0.06459707,0.9934607,0.07742517
17.36216,0.1487744,-0.1461791,1.6953,0.06548353,0.993229,0.08098858
17.37613,0.1476896,-0.1438285,1.697061,0.06674117,0.9928457,0.08580152
17.38928,0.1469317,-0.1422761,1.698029,0.06749478,0.9926247,0.08935771
17.4042,0.1459336,-0.1405252,1.69919,0.06665543,0.9924179,0.09353793
17.41855,0.1450851,-0.1391177,1.700218,0.06510269,0.9922364,0.09717808
17.43135,0.1442889,-0.1379525,1.701131,0.06359712,0.9920607,0.1003665
17.44545,0.1435411,-0.1370563,1.701905,0.06278275,0.9919618,0.1023024
17.45986,0.1428414,-0.1363704,1.702541,0.06271072,0.9919047,0.1033911
17.47293,0.1421292,-0.1358928,1.703054,0.06332544,0.991899,0.1035702
17.48843,0.1413638,-0.1354633,1.703532,0.0639381,0.9919064,0.1037407
17.50155,0.1404974,-0.1352933,1.703837,0.06495504,0.991941,0.1036058
17.51514,0.1396248,-0.1352051,1.704114,0.06529557,0.9920481,0.1032621
17.52881,0.1387625,-0.135191,1.704352,0.06489022,0.9921607,0.1031397
17.54309,0.1379889,-0.1352703,1.704548,0.0638319,0.9922935,0.1030197
17.55885,0.1372786,-0.1352949,1.704749,0.06281044,0.992416,0.1028301
17.57059,0.136699,-0.1354431,1.704917,0.06194949,0.99254,0.1023843
17.5847,0.1361964,-0.1354996,1.705137,0.06166788,0.9926279,0.1020211
17.59901,0.1358524,-0.1355662,1.70538,0.06225335,0.9926398,0.1019146
17.61227,0.1357172,-0.1356033,1.705581,0.06345572,0.9925737,0.1020807
17.62787,0.1356668,-0.1356666,1.705691,0.06467557,0.9924755,0.1024152
17.64127,0.1358043,-0.1357361,1.705619,0.06513104,0.9924105,0.1026538
17.65475,0.135806,-0.1357974,1.705576,0.06546354,0.9923831,0.1026725
17.66804,0.1358149,-0.1359044,1.705521,0.06587153,0.992365,0.1025713
17.68264,0.1359594,-0.1361583,1.705309,0.06669459,0.9923444,0.1022259
17.69743,0.136338,-0.136629,1.704828,0.06803489,0.9923268,0.1013744
17.70984,0.1366667,-0.1370385,1.704403,0.06898657,0.9923415,0.1003946
17.72444,0.1369897,-0.1373992,1.704059,0.06951156,0.9923801,0.09939175
17.73837,0.1372778,-0.1376239,1.703864,0.06932084,0.9924125,0.09893481
17.75155,0.1374887,-0.1377763,1.703762,0.06936219,0.9923992,0.09896036
17.76684,0.1376973,-0.1378953,1.703641,0.06931585,0.9923871,0.09902143
17.7801,0.1379461,-0.1380463,1.703487,0.06932824,0.9923795,0.09897849
17.79392,0.1382324,-0.1382165,1.703289,0.06903905,0.9923785,0.09893708
17.80795,0.1384805,-0.1383465,1.703125,0.06865657,0.9924061,0.09868196
17.82264,0.1386695,-0.1384267,1.703007,0.06833132,0.9924259,0.09856778
17.83674,0.1388846,-0.1385036,1.702897,0.06820904,0.9924385,0.09842302
17.84899,0.1390973,-0.1385728,1.702806,0.06816516,0.9924393,0.0982778
17.86349,0.139268,-0.1386101,1.702746,0.06806207,0.9924453,0.09814268
17.87744,0.1394264,-0.1386289,1.702701,0.06787772,0.9924504,0.09809401
17.8909,0.1395253,-0.1386357,1.702671,0.06765395,0.992456,0.09811779
17.90636,0.1396247,-0.1386316,1.702647,0.06744734,0.9924657,0.09811608
17.91936,0.1396798,-0.1386191,1.702628,0.0672806,0.9924797,0.09807871
17.93277,0.1397222,-0.1386055,1.702616,0.06701726,0.9924988,0.09805747
17.94728,0.1397453,-0.1385996,1.70261,0.06662668,0.9925204,0.09807999
17.96126,0.1397548,-0.1385955,1.702612,0.06611349,0.9925502,0.09807692
17.97612,0.1397758,-0.1386039,1.702613,0.06580573,0.9925659,0.09811562
17.98856,0.1398042,-0.1386216,1.702612,0.06559442,0.9925787,0.09812211
18.00286,0.139862,-0.1386678,1.702608,0.065488,0.9925968,0.09801856
18.01693,0.1399224,-0.1387351,1.702586,0.0655149,0.9926108,0.0978827
18.03039,0.1400146,-0.1388616,1.702514,0.06547367,0.9926451,0.0975774
18.04651,0.1400988,-0.1390019,1.702404,0.06522475,0.9926847,0.09729063
18.05903,0.1401944,-0.1391502,1.702284,0.06474379,0.9927328,0.09701422
18.07195,0.1403376,-0.1393096,1.702194,0.06421326,0.9927873,0.09665314
18.0867,0.1404563,-0.1394127,1.702159,0.06400337,0.9928043,0.09655598
18.10083,0.1406042,-0.139525,1.702125,0.06396382,0.9928012,0.09655539
18.11527,0.1408151,-0.1396611,1.702043,0.06406464,0.9928103,0.09630691
18.12778,0.1410334,-0.1397884,1.701953,0.06410708,0.9928175,0.09609275
18.14211,0.1412507,-0.1399303,1.701849,0.06413595,0.9928171,0.09594998
18.15638,0.1414676,-0.140076,1.701732,0.06410086,0.99283,0.09570462
18.16965,0.1417357,-0.1402388,1.701586,0.06402705,0.9928442,0.09541421
18.18506,0.1419741,-0.1403781,1.701469,0.06396584,0.9928398,0.09530499
18.19859,0.1421746,-0.1405117,1.701356,0.06405817,0.9928225,0.09524044
18.21138,0.1423278,-0.1406302,1.701255,0.06422383,0.9928129,0.09511673
18.22618,0.1424377,-0.1407408,1.701163,0.06437846,0.992821,0.09491188
18.24006,0.1425239,-0.140851,1.701077,0.06449782,0.9928312,0.09468221
18.25456,0.1425668,-0.1409536,1.701008,0.0644269,0.9928424,0.09456268
18.26724,0.1425647,-0.1410814,1.700931,0.06421326,0.9928662,0.09440891
18.28173,0.1424987,-0.1412365,1.700856,0.06384107,0.9929037,0.09422459
18.29577,0.142374,-0.141377,1.700797,0.06341734,0.9929518,0.09401648
18.30911,0.1421998,-0.141488,1.700781,0.06306447,0.9930053,0.09376857
18.32435,0.1420555,-0.1415513,1.700795,0.06288716,0.9930295,0.09369629
18.33763,0.1418447,-0.1416228,1.700829,0.06278055,0.993052,0.09365323
18.35062,0.1416542,-0.1416649,1.700866,0.06277698,0.9930643,0.09361521
18.36538,0.1414577,-0.141701,1.700913,0.06281552,0.993064,0.09368221
18.37933,0.1412281,-0.1417558,1.700944,0.06285879,0.9930621,0.09378878
18.39336,0.1409984,-0.1418185,1.700957,0.06292032,0.9930683,0.09378044
18.40715,0.1407594,-0.1419025,1.700952,0.06299379,0.9930796,0.09371535
18.422,0.1404817,-0.1420102,1.700941,0.06302214,0.9930938,0.09364638
18.43499,0.1401462,-0.1421719,1.70091,0.06310946,0.9931183,0.09346009
18.44819,0.1398206,-0.1423402,1.700864,0.06322984,0.9931499,0.09322837
18.46362,0.1394456,-0.1425587,1.700796,0.06339023,0.9931844,0.09295185
18.47671,0.1391187,-0.1427204,1.70075,0.06334615,0.9932198,0.09276334
18.48998,0.138785,-0.1428837,1.700702,0.06324563,0.9932642,0.09248762
18.50454,0.1383139,-0.1430933,1.700634,0.06286647,0.9933529,0.09199622
18.5184,0.1379765,-0.143245,1.700612,0.06261581,0.993414,0.09165401
18.53264,0.1376846,-0.1433482,1.700618,0.06230444,0.9934607,0.09147778
18.54619,0.137414,-0.1434303,1.70062,0.06211293,0.9934863,0.09146053
18.56034,0.1372082,-0.1434874,1.700622,0.06207631,0.9935131,0.09130833
18.57436,0.1369943,-0.1435206,1.700647,0.06196447,0.9935348,0.09124801
18.58778,0.1367962,-0.1435479,1.700673,0.0620103,0.9935403,0.0912455
18.60282,0.1366341,-0.1435541,1.700698,0.06205102,0.9935511,0.09118574
18.61629,0.1364949,-0.1435515,1.700717,0.06210239,0.9935544,0.09120578
18.62958,0.1363872,-0.1435365,1.700733,0.06210086,0.9935604,0.09119812
18.64395,0.1363037,-0.143516,1.700742,0.06201479,0.993564,0.09124045
18.65813,0.1362401,-0.1434908,1.700748,0.06186945,0.9935693,0.09129937
18.67207,0.1361855,-0.1434612,1.700741,0.06164737,0.9935809,0.09132935
18.68591,0.1361657,-0.1434388,1.700724,0.06149412,0.9935927,0.09131048
18.69984,0.1361805,-0.1434146,1.700698,0.06140064,0.9936019,0.09127869
18.71315,0.1362515,-0.1433831,1.700663,0.06125614,0.993607,0.09129849
18.72767,0.1363747,-0.1433585,1.700614,0.06105405,0.9936087,0.09135041
18.74224,0.136549,-0.1433406,1.700546,0.06073765,0.9936159,0.09137201
18.7553,0.1367249,-0.1433365,1.700479,0.0605568,0.9936163,0.09137698
18.76857,0.1369672,-0.1433325,1.700402,0.0604267,0.9936174,0.09132741
18.78302,0.1371899,-0.1433323,1.700345,0.06045672,0.9936059,0.09133409
18.7973,0.1375007,-0.1433496,1.70026,0.06053467,0.9935847,0.09137116
18.81122,0.1378172,-0.143372,1.700159,0.06066265,0.9935604,0.0913517
18.82495,0.1380358,-0.1434008,1.700074,0.06078465,0.9935464,0.09126721
18.83871,0.1383041,-0.1434424,1.699965,0.0608239,0.9935343,0.09117761
18.85251,0.1384859,-0.1434637,1.699903,0.06076453,0.9935404,0.09103587
18.86712,0.1386312,-0.1434812,1.699869,0.06073481,0.9935374,0.09100194
18.88143,0.1387637,-0.1435072,1.699824,0.06071847,0.9935294,0.09102555
18.89462,0.1388836,-0.1435364,1.699776,0.06074699,0.9935251,0.09098372
18.90774,0.1389876,-0.1435681,1.699735,0.06076741,0.9935259,0.09090909
18.92229,0.1390658,-0.1435959,1.6997,0.06072275,0.9935321,0.09081998
18.93635,0.1391369,-0.1436234,1.699674,0.06062324,0.9935433,0.09073275
18.95021,0.1391863,-0.1436434,1.69966,0.06055286,0.9935525,0.09065577
18.9642,0.1392218,-0.1436531,1.699655,0.06045301,0.9935625,0.09060068
18.97825,0.1392525,-0.1436568,1.699651,0.06028472,0.9935727,0.09059225
18.99143,0.1392768,-0.1436473,1.699655,0.06007769,0.9935822,0.09062178
19.00592,0.1393038,-0.1436283,1.699657,0.05990213,0.993589,0.09065577
19.02061,0.1393393,-0.1436001,1.699657,0.05981921,0.9935902,0.09069306
19.03423,0.1393814,-0.1435695,1.69966,0.05979491,0.9935859,0.0907441
19.04723,0.1394932,-0.1435154,1.699686,0.05984609,0.9935707,0.09085785
19.06174,0.139572,-0.1434833,1.699693,0.05991982,0.9935597,0.09092508
19.07563,0.1396416,-0.1434553,1.699703,0.05996107,0.993552,0.09097447
19.08968,0.1397046,-0.1434512,1.699692,0.05997226,0.9935489,0.09097904
19.10354,0.1397855,-0.1434684,1.699656,0.05991221,0.9935523,0.09091853
19.11732,0.1398381,-0.1434952,1.699612,0.05985642,0.9935595,0.09082111
19.13075,0.1398717,-0.1435258,1.699576,0.05983189,0.9935642,0.09075722
19.1452,0.1399013,-0.1435715,1.699543,0.05979928,0.9935733,0.09066775
19.16,0.1399217,-0.1436262,1.699508,0.05979142,0.9935828,0.09055034
19.17301,0.139924,-0.1436776,1.699462,0.05978159,0.9935906,0.09044476
19.1864,0.1399096,-0.143733,1.699404,0.05975978,0.9936025,0.09030756
19.20109,0.1398718,-0.1437836,1.699352,0.0596967,0.9936191,0.09016156
19.21497,0.1398072,-0.143841,1.699307,0.05962621,0.993638,0.09000801
19.2288,0.1397067,-0.1438963,1.699278,0.05959057,0.9936506,0.08991799
19.2425,0.1395858,-0.143938,1.699267,0.05962757,0.9936622,0.08982077
19.25648,0.1394404,-0.1439701,1.699275,0.0597002,0.9936699,0.08974722
19.27004,0.139192,-0.14399,1.699309,0.05972577,0.9936792,0.08973573
19.28455,0.1389695,-0.1439958,1.699345,0.05971268,0.9936847,0.08978326
19.29924,0.1386791,-0.1439919,1.699391,0.05959408,0.9937024,0.08979062
19.31176,0.1383521,-0.1440082,1.699463,0.05959406,0.9937209,0.08977036
19.32635,0.1380456,-0.1440169,1.699541,0.05960957,0.9937388,0.08974933
19.34037,0.1377526,-0.1440195,1.699623,0.05958145,0.9937553,0.08979795
19.35423,0.1375216,-0.1440311,1.699689,0.0595918,0.9937615,0.0898447
19.36823,0.1373041,-0.1440417,1.699736,0.05962879,0.9937744,0.08978878
19.38194,0.1370869,-0.1440653,1.699768,0.05970939,0.9937839,0.08972003
19.39639,0.1368599,-0.1440923,1.699788,0.05985431,0.9937985,0.08959032
19.40927,0.1366436,-0.1441297,1.699793,0.0600095,0.9938053,0.08954251
19.42374,0.1364827,-0.1441742,1.699788,0.06011576,0.9938172,0.08944626
19.43832,0.1362971,-0.1442377,1.699779,0.06004967,0.9938329,0.08938047
19.45119,0.1361466,-0.1443189,1.699759,0.05998774,0.9938501,0.08928549
19.46556,0.1360074,-0.1444182,1.699729,0.05990797,0.9938725,0.08914136
19.47943,0.1358836,-0.1445303,1.699679,0.05991493,0.9938989,0.0888947
19.49279,0.1357902,-0.1446338,1.699635,0.0599876,0.9939201,0.08866053
19.50791,0.1357261,-0.1447432,1.699588,0.06012709,0.9939299,0.08851718
19.52148,0.1356839,-0.1448296,1.699552,0.06016782,0.9939435,0.08838498
19.53518,0.1356502,-0.1449195,1.699515,0.06019317,0.993957,0.08824738
19.54847,0.1356315,-0.1449745,1.699497,0.06018003,0.9939659,0.08817069
19.56306,0.1356351,-0.1450351,1.699471,0.06017427,0.9939766,0.08804145
19.57772,0.1356633,-0.1450604,1.699454,0.06027341,0.9939734,0.08798977
19.59032,0.1356957,-0.145065,1.699448,0.06037341,0.9939676,0.08797736
19.60481,0.1357841,-0.1450482,1.699441,0.06063107,0.9939476,0.08800619
19.61905,0.1358733,-0.1450252,1.699431,0.06079808,0.9939319,0.08804512
19.63218,0.1359762,-0.144999,1.69942,0.0609381,0.9939158,0.08808155
19.64731,0.1360796,-0.1449739,1.699407,0.06107935,0.9938986,0.0881319
19.66075,0.1361824,-0.1449572,1.699386,0.06124819,0.9938858,0.0881176
19.67419,0.1362834,-0.1449539,1.699362,0.06143345,0.9938733,0.08809929
19.68777,0.1363731,-0.1449643,1.699337,0.06157766,0.9938657,0.08805663
19.70236,0.1364452,-0.1449777,1.699315,0.06163194,0.9938604,0.08803946
19.71718,0.1364979,-0.1449978,1.699292,0.06161253,0.9938589,0.08802599
19.73028,0.1365274,-0.145024,1.699271,0.06154337,0.9938639,0.08797613
19.74393,0.1365364,-0.1450483,1.699241,0.06149998,0.9938687,0.08793625
19.7579,0.1365287,-0.1450683,1.699221,0.06150332,0.9938694,0.08792498
19.77106,0.1364739,-0.1451171,1.699195,0.061597,0.9938674,0.08790264
19.78638,0.136389,-0.1451705,1.699181,0.06176643,0.9938652,0.0878478
19.79984,0.1362676,-0.1452421,1.699159,0.06197114,0.99387,0.08770338
19.81267,0.1361588,-0.1453084,1.699131,0.06209987,0.9938762,0.08758203
19.82737,0.136021,-0.1453759,1.699114,0.06223929,0.9938803,0.08748836
19.84158,0.1358327,-0.1454408,1.699117,0.0623736,0.9938828,0.08744571
19.85616,0.1356305,-0.1454962,1.699131,0.06257513,0.9938837,0.08739871
19.86876,0.1353659,-0.145563,1.699149,0.06288905,0.9938861,0.08729927
19.88411,0.1351387,-0.1456101,1.699147,0.06320433,0.9938877,0.08719253
19.89734,0.1349551,-0.1456463,1.699143,0.06333982,0.9938995,0.08704236
19.91009,0.1347416,-0.1456951,1.699154,0.06341273,0.9939183,0.08685952
19.9254,0.1346009,-0.145711,1.699166,0.06335777,0.9939395,0.0867143
19.93894,0.1344482,-0.1457272,1.699209,0.06340675,0.9939429,0.08671143
19.95213,0.1343299,-0.1457282,1.699278,0.06358946,0.9939408,0.0866824
19.9668,0.1342611,-0.1457247,1.699339,0.06381638,0.9939289,0.08672312
19.98075,0.1342149,-0.14573,1.699384,0.06407873,0.9939166,0.08674026
19.99521,0.1342031,-0.1457338,1.699415,0.06424474,0.9939099,0.08672827
20.0078,0.1342212,-0.1457502,1.699441,0.06439282,0.9939007,0.08673032
20.02233,0.1342978,-0.145771,1.699443,0.06454701,0.9938891,0.08671786
20.0365,0.1344889,-0.1458002,1.699421,0.06483938,0.9938715,0.08660462
20.04964,0.1346722,-0.1458153,1.699396,0.06515855,0.9938563,0.08648481
20.06486,0.1348922,-0.1458151,1.699378,0.06554022,0.9938364,0.08636975
20.07817,0.1351503,-0.1457943,1.699346,0.06589726,0.9938028,0.08642992
20.09155,0.1354526,-0.1457762,1.699303,0.06620762,0.9937612,0.086554
20.10608,0.1357634,-0.1457709,1.699264,0.06643873,0.9937276,0.08660277
20.12007,0.1360696,-0.1457877,1.699229,0.06686977,0.9936806,0.08667541
20.13548,0.1363269,-0.1458041,1.699194,0.06728547,0.9936452,0.08665862
20.14715,0.1365335,-0.1458401,1.699161,0.06774484,0.9936112,0.08662827
20.1615,0.1367044,-0.1458772,1.699119,0.06800068,0.9935953,0.08657085
20.17573,0.1368742,-0.1459329,1.699104,0.06814928,0.9935831,0.08652338
20.18884,0.1370177,-0.1459957,1.699086,0.06832286,0.9935644,0.08652326
20.20407,0.1371993,-0.1460968,1.69903,0.06851654,0.9935483,0.08644686
20.21739,0.13733,-0.1461873,1.698963,0.0688001,0.9935417,0.08622292
20.2305,0.1374146,-0.1462544,1.698919,0.0689991,0.9935343,0.08611913
20.24508,0.1374589,-0.1463057,1.698887,0.06918708,0.993529,0.08601361
20.25913,0.1374876,-0.1463495,1.698857,0.06942394,0.9935194,0.08591919
20.27315,0.1374961,-0.1463688,1.698831,0.06968462,0.9935112,0.08579335
20.28702,0.137479,-0.1463677,1.69882,0.06985898,0.9935046,0.08572681
20.30109,0.1374166,-0.1463499,1.698826,0.07003268,0.9935021,0.08564768
20.31499,0.1372807,-0.1463053,1.698876,0.07010527,0.9935045,0.08566014
20.32826,0.137147,-0.1462463,1.698946,0.07009677,0.9935028,0.08579402
20.34334,0.1370229,-0.1461726,1.699024,0.06997167,0.9935067,0.08595987
20.35677,0.1369453,-0.1461149,1.699078,0.06983139,0.9935093,0.08607414
20.37001,0.1368762,-0.1460515,1.699134,0.06978381,0.9935067,0.08615098
20.38437,0.1368134,-0.1459832,1.699194,0.06992395,0.9934951,0.08622307
20.39874,0.1367727,-0.1459179,1.699245,0.07015605,0.9934845,0.08623751
20.41243,0.1367721,-0.1458709,1.699267,0.07023671,0.9934793,0.08626531
20.42639,0.136799,-0.1458019,1.699293,0.07016507,0.9934737,0.08636646
20.44028,0.136883,-0.1457092,1.699327,0.06994966,0.9934577,0.08662707
20.45472,0.1370018,-0.1456402,1.69934,0.06997378,0.9934295,0.08683331
20.46774,0.1371634,-0.1455775,1.69933,0.0703591,0.9933905,0.08691332
20.48196,0.1373639,-0.1455032,1.699307,0.07091156,0.9933408,0.08699297
20.49603,0.1375408,-0.1454618,1.699291,0.07123167,0.9933064,0.08705954
20.50919,0.1376938,-0.1454385,1.699291,0.07127322,0.9932856,0.08717927
20.52389,0.1378425,-0.1454503,1.699271,0.07137334,0.9932691,0.08722056
20.53791,0.1380547,-0.1455187,1.699196,0.0717036,0.9932421,0.08716716
20.55108,0.1382419,-0.1456222,1.699068,0.07209629,0.993229,0.08692142
20.56562,0.138351,-0.145698,1.698982,0.07213863,0.993233,0.08679016
20.57959,0.1384404,-0.145779,1.698916,0.07184381,0.9932443,0.0868324
20.59282,0.1385473,-0.1458931,1.69886,0.07129817,0.9932601,0.0869678
20.60749,0.1386445,-0.1460001,1.698832,0.07115494,0.9932482,0.08710483
20.62151,0.1387516,-0.1461207,1.698775,0.07153536,0.9932184,0.08710443
20.63527,0.1390269,-0.1464642,1.698505,0.07336019,0.9931319,0.08652296
20.64878,0.1391298,-0.1467346,1.698292,0.0751758,0.9930601,0.08573843
20.66325,0.1390787,-0.1468694,1.698257,0.07562546,0.9930412,0.08552122
20.67714,0.1390329,-0.1469374,1.698264,0.07526143,0.9930649,0.0855996
20.69058,0.1389976,-0.1470186,1.698243,0.0751575,0.9930775,0.08555021
20.70507,0.1388935,-0.1471894,1.698186,0.07501058,0.9931027,0.08542809
20.71914,0.1387227,-0.1473624,1.69809,0.07542268,0.9931164,0.08498568
20.73245,0.1385195,-0.1474613,1.697989,0.07621945,0.9931163,0.08442401
20.74672,0.1382,-0.1474979,1.697935,0.07715256,0.9931289,0.0837033
